Time,Half Interval,Bx,By,Bz,Bt,x,y,z
2006-03-01T11:06:56.700Z,0.1,8.886,47.275,-15.819,50.637,15097,-28571.9,-63623.2
2006-03-01T11:06:56.900Z,0.1,7.956,46.486,-14.938,49.471,15096.6,-28571.9,-63623
2006-03-01T11:06:57.100Z,0.1,7.182,46.793,-14.37,49.473,15096.2,-28571.8,-63622.8
2006-03-01T11:06:57.300Z,0.1,9.049,46.295,-14.475,49.342,15095.7,-28571.8,-63622.6
2006-03-01T11:06:57.500Z,0.1,9.932,44.269,-15.233,47.858,15095.3,-28571.7,-63622.3
2006-03-01T11:06:57.700Z,0.1,10.176,43.865,-15.926,47.764,15094.9,-28571.7,-63622.1
2006-03-01T11:06:57.900Z,0.1,9.662,43.643,-15.223,47.221,15094.4,-28571.7,-63621.9
2006-03-01T11:06:58.100Z,0.1,8.711,44.351,-14.437,47.448,15094,-28571.6,-63621.7
2006-03-01T11:06:58.300Z,0.1,9.716,44.37,-15.339,47.942,15093.6,-28571.6,-63621.4
2006-03-01T11:06:58.500Z,0.1,11.278,43.8,-15.43,47.788,15093.2,-28571.5,-63621.2
2006-03-01T11:06:58.700Z,0.1,11.652,43.541,-14.801,47.441,15092.7,-28571.5,-63621
2006-03-01T11:06:58.900Z,0.1,12,43.112,-14.158,46.937,15092.3,-28571.4,-63620.8
2006-03-01T11:06:59.100Z,0.1,12.593,42.964,-13.633,46.801,15091.9,-28571.4,-63620.5
2006-03-01T11:06:59.300Z,0.1,12.573,44.373,-13.048,47.93,15091.5,-28571.4,-63620.3
2006-03-01T11:06:59.500Z,0.1,13.092,45.36,-12.973,48.962,15091,-28571.3,-63620.1
2006-03-01T11:06:59.700Z,0.1,13.472,46.514,-11.445,49.76,15090.6,-28571.3,-63619.8
2006-03-01T11:06:59.900Z,0.1,13.278,46.587,-8.406,49.166,15090.2,-28571.2,-63619.6
2006-03-01T11:07:00.100Z,0.1,12.521,46.752,-6.035,48.774,15089.7,-28571.2,-63619.4
2006-03-01T11:07:00.300Z,0.1,12.279,46.544,-5.577,48.458,15089.3,-28571.1,-63619.2
2006-03-01T11:07:00.500Z,0.1,12.373,46.172,-6.163,48.197,15088.9,-28571.1,-63618.9
2006-03-01T11:07:00.700Z,0.1,12.172,45.915,-7.878,48.149,15088.5,-28571.1,-63618.7
2006-03-01T11:07:00.900Z,0.1,11.37,44.979,-9.54,47.364,15088,-28571,-63618.5
2006-03-01T11:07:01.100Z,0.1,10.528,43.712,-8.52,45.762,15087.6,-28571,-63618.3
2006-03-01T11:07:01.300Z,0.1,9.973,43.648,-7.311,45.366,15087.2,-28570.9,-63618
2006-03-01T11:07:01.500Z,0.1,9.263,43.806,-5.757,45.144,15086.8,-28570.9,-63617.8
2006-03-01T11:07:01.700Z,0.1,9.828,43.74,-5.704,45.192,15086.3,-28570.9,-63617.6
2006-03-01T11:07:01.900Z,0.1,10.826,43.284,-6.363,45.069,15085.9,-28570.8,-63617.4
2006-03-01T11:07:02.100Z,0.1,10.99,43.261,-7.215,45.214,15085.5,-28570.8,-63617.1
2006-03-01T11:07:02.300Z,0.1,10.605,43.594,-8.092,45.589,15085,-28570.7,-63616.9
2006-03-01T11:07:02.500Z,0.1,10.572,44.542,-8.457,46.554,15084.6,-28570.7,-63616.7
2006-03-01T11:07:02.700Z,0.1,10.524,44.87,-9.643,47.085,15084.2,-28570.6,-63616.4
2006-03-01T11:07:02.900Z,0.1,9.836,45.107,-10.692,47.389,15083.8,-28570.6,-63616.2
2006-03-01T11:07:03.100Z,0.1,9.963,46.055,-11.559,48.518,15083.3,-28570.6,-63616
2006-03-01T11:07:03.300Z,0.1,10.246,46.841,-11.404,49.286,15082.9,-28570.5,-63615.8
2006-03-01T11:07:03.500Z,0.1,10.807,47.266,-11.08,49.736,15082.5,-28570.5,-63615.5
2006-03-01T11:07:03.700Z,0.1,11.53,47.586,-10.209,50.015,15082,-28570.4,-63615.3
2006-03-01T11:07:03.900Z,0.1,11.387,48.393,-8.976,50.518,15081.6,-28570.4,-63615.1
2006-03-01T11:07:04.100Z,0.1,11.685,48.523,-9.292,50.768,15081.2,-28570.3,-63614.9
2006-03-01T11:07:04.300Z,0.1,11.228,48.1,-9.836,50.363,15080.8,-28570.3,-63614.6
2006-03-01T11:07:04.500Z,0.1,11.208,47.615,-10.118,49.952,15080.3,-28570.3,-63614.4
2006-03-01T11:07:04.700Z,0.1,11.092,47.066,-10.686,49.522,15079.9,-28570.2,-63614.2
2006-03-01T11:07:04.900Z,0.1,11.193,46.626,-10.542,49.095,15079.5,-28570.2,-63614
2006-03-01T11:07:05.100Z,0.1,11.073,45.81,-10.371,48.257,15079.1,-28570.1,-63613.7
2006-03-01T11:07:05.300Z,0.1,10.765,44.285,-10.671,46.807,15078.6,-28570.1,-63613.5
2006-03-01T11:07:05.500Z,0.1,10.528,43.065,-10.324,45.52,15078.2,-28570,-63613.3
2006-03-01T11:07:05.700Z,0.1,10.684,42.665,-9.481,44.993,15077.8,-28570,-63613
2006-03-01T11:07:05.900Z,0.1,10.813,42.193,-8.751,44.427,15077.3,-28570,-63612.8
2006-03-01T11:07:06.100Z,0.1,10.763,42.007,-8.188,44.13,15076.9,-28569.9,-63612.6
2006-03-01T11:07:06.300Z,0.1,10.96,41.289,-7.754,43.416,15076.5,-28569.9,-63612.4
2006-03-01T11:07:06.500Z,0.1,11.233,40.676,-8.235,42.995,15076.1,-28569.8,-63612.1
2006-03-01T11:07:06.700Z,0.1,11.43,40.259,-8.555,42.716,15075.6,-28569.8,-63611.9
2006-03-01T11:07:06.900Z,0.1,11.425,40.27,-8.851,42.785,15075.2,-28569.7,-63611.7
2006-03-01T11:07:07.100Z,0.1,11.689,40.192,-9.544,42.932,15074.8,-28569.7,-63611.5
2006-03-01T11:07:07.300Z,0.1,11.413,40.829,-9.327,43.408,15074.4,-28569.7,-63611.2
2006-03-01T11:07:07.500Z,0.1,11.365,40.725,-10.432,43.549,15073.9,-28569.6,-63611
2006-03-01T11:07:07.700Z,0.1,10.778,40.858,-11.638,43.829,15073.5,-28569.6,-63610.8
2006-03-01T11:07:07.900Z,0.1,9.98,41.533,-12.763,44.581,15073.1,-28569.5,-63610.6
2006-03-01T11:07:08.100Z,0.1,8.997,42.058,-13.712,45.142,15072.6,-28569.5,-63610.3
2006-03-01T11:07:08.300Z,0.1,7.926,42.956,-14.875,46.144,15072.2,-28569.4,-63610.1
2006-03-01T11:07:08.500Z,0.1,6.583,43.945,-15.804,47.162,15071.8,-28569.4,-63609.9
2006-03-01T11:07:08.700Z,0.1,5.479,44.95,-16.349,48.144,15071.4,-28569.4,-63609.6
2006-03-01T11:07:08.900Z,0.1,4.761,45.755,-16.949,49.025,15070.9,-28569.3,-63609.4
2006-03-01T11:07:09.100Z,0.1,4.405,46.245,-17.734,49.724,15070.5,-28569.3,-63609.2
2006-03-01T11:07:09.300Z,0.1,4.081,46.694,-18.545,50.407,15070.1,-28569.2,-63609
2006-03-01T11:07:09.500Z,0.1,4.513,46.378,-18.748,50.227,15069.7,-28569.2,-63608.7
2006-03-01T11:07:09.700Z,0.1,4.558,46.111,-18.424,49.865,15069.2,-28569.1,-63608.5
2006-03-01T11:07:09.900Z,0.1,4.38,45.87,-18.018,49.476,15068.8,-28569.1,-63608.3
2006-03-01T11:07:10.100Z,0.1,5.015,45.438,-18.611,49.357,15068.4,-28569.1,-63608.1
2006-03-01T11:07:10.300Z,0.1,5.197,45.231,-19.035,49.348,15067.9,-28569,-63607.8
2006-03-01T11:07:10.500Z,0.1,5.855,46.146,-19.862,50.579,15067.5,-28569,-63607.6
2006-03-01T11:07:10.700Z,0.1,6.474,47.191,-19.585,51.502,15067.1,-28568.9,-63607.4
2006-03-01T11:07:10.900Z,0.1,7.224,47.042,-20.024,51.634,15066.7,-28568.9,-63607.2
2006-03-01T11:07:11.100Z,0.1,8.009,46.366,-20.34,51.26,15066.2,-28568.8,-63606.9
2006-03-01T11:07:11.300Z,0.1,9.024,46.165,-20.179,51.184,15065.8,-28568.8,-63606.7
2006-03-01T11:07:11.500Z,0.1,9.911,46.446,-19.301,51.264,15065.4,-28568.8,-63606.5
2006-03-01T11:07:11.700Z,0.1,10.291,46.193,-18.249,50.722,15064.9,-28568.7,-63606.2
2006-03-01T11:07:11.900Z,0.1,10.359,46.729,-16.937,50.771,15064.5,-28568.7,-63606
2006-03-01T11:07:12.100Z,0.1,10.411,47.336,-15.581,50.911,15064.1,-28568.6,-63605.8
2006-03-01T11:07:12.300Z,0.1,10.83,48.269,-14.959,51.681,15063.7,-28568.6,-63605.6
2006-03-01T11:07:12.500Z,0.1,11.18,48.964,-14.278,52.215,15063.2,-28568.5,-63605.3
2006-03-01T11:07:12.700Z,0.1,10.99,49.482,-14.651,52.762,15062.8,-28568.5,-63605.1
2006-03-01T11:07:12.900Z,0.1,10.96,49.513,-14.986,52.879,15062.4,-28568.5,-63604.9
2006-03-01T11:07:13.100Z,0.1,10.618,50.001,-15.803,53.503,15062,-28568.4,-63604.7
2006-03-01T11:07:13.300Z,0.1,10.121,50.277,-15.894,53.692,15061.5,-28568.4,-63604.4
2006-03-01T11:07:13.500Z,0.1,9.829,49.886,-16.078,53.326,15061.1,-28568.3,-63604.2
2006-03-01T11:07:13.700Z,0.1,9.953,49.94,-16.701,53.591,15060.7,-28568.3,-63604
2006-03-01T11:07:13.900Z,0.1,10.191,49.557,-18.13,53.745,15060.2,-28568.2,-63603.8
2006-03-01T11:07:14.100Z,0.1,10.432,48.223,-19.687,53.121,15059.8,-28568.2,-63603.5
2006-03-01T11:07:14.300Z,0.1,9.681,46.819,-20.596,52.057,15059.4,-28568.2,-63603.3
2006-03-01T11:07:14.500Z,0.1,10.252,45.205,-21.527,51.107,15059,-28568.1,-63603.1
2006-03-01T11:07:14.700Z,0.1,11.336,43.435,-21.21,49.649,15058.5,-28568.1,-63602.8
2006-03-01T11:07:14.900Z,0.1,11.744,43.227,-19.455,48.837,15058.1,-28568,-63602.6
2006-03-01T11:07:15.100Z,0.1,11.768,43.372,-18.75,48.694,15057.7,-28568,-63602.4
2006-03-01T11:07:15.300Z,0.1,12.257,42.321,-18.283,47.703,15057.2,-28567.9,-63602.2
2006-03-01T11:07:15.500Z,0.1,13.791,41.179,-17.457,46.805,15056.8,-28567.9,-63601.9
2006-03-01T11:07:15.700Z,0.1,14.604,39.385,-17.995,45.698,15056.4,-28567.9,-63601.7
2006-03-01T11:07:15.900Z,0.1,13.579,37.682,-17.463,43.695,15056,-28567.8,-63601.5
2006-03-01T11:07:16.100Z,0.1,12.037,38.069,-15.896,42.974,15055.5,-28567.8,-63601.3
2006-03-01T11:07:16.300Z,0.1,11.148,37.989,-14.874,42.293,15055.1,-28567.7,-63601
2006-03-01T11:07:16.500Z,0.1,10.596,38.509,-15.302,42.771,15054.7,-28567.7,-63600.8
2006-03-01T11:07:16.700Z,0.1,10.53,39.021,-15.256,43.2,15054.3,-28567.6,-63600.6
2006-03-01T11:07:16.900Z,0.1,10.407,39.447,-15.168,43.525,15053.8,-28567.6,-63600.4
2006-03-01T11:07:17.100Z,0.1,11.282,39.55,-15.916,44.101,15053.4,-28567.6,-63600.1
2006-03-01T11:07:17.300Z,0.1,11.831,39.176,-15.5,43.76,15053,-28567.5,-63599.9
2006-03-01T11:07:17.500Z,0.1,12.165,39.268,-15.873,44.067,15052.5,-28567.5,-63599.7
2006-03-01T11:07:17.700Z,0.1,12.505,38.718,-14.893,43.327,15052.1,-28567.4,-63599.4
2006-03-01T11:07:17.900Z,0.1,12.498,37.399,-15.193,42.258,15051.7,-28567.4,-63599.2
2006-03-01T11:07:18.100Z,0.1,12.763,38.286,-15.829,43.351,15051.3,-28567.3,-63599
2006-03-01T11:07:18.300Z,0.1,12.717,38.383,-15.945,43.465,15050.8,-28567.3,-63598.8
2006-03-01T11:07:18.500Z,0.1,12.544,39.133,-16.406,44.248,15050.4,-28567.3,-63598.5
2006-03-01T11:07:18.700Z,0.1,12.714,38.666,-16.687,43.99,15050,-28567.2,-63598.3
2006-03-01T11:07:18.900Z,0.1,12.61,38.44,-15.055,43.166,15049.6,-28567.2,-63598.1
2006-03-01T11:07:19.100Z,0.1,12.382,38.514,-13.655,42.698,15049.1,-28567.1,-63597.9
2006-03-01T11:07:19.300Z,0.1,12.074,39.128,-14.658,43.493,15048.7,-28567.1,-63597.6
2006-03-01T11:07:19.500Z,0.1,11.76,39.744,-15.208,44.15,15048.3,-28567,-63597.4
2006-03-01T11:07:19.700Z,0.1,12.353,40.659,-15.196,45.13,15047.8,-28567,-63597.2
2006-03-01T11:07:19.900Z,0.1,11.838,41.636,-14.96,45.798,15047.4,-28567,-63596.9
2006-03-01T11:07:20.100Z,0.1,11.516,42.046,-14.609,45.978,15047,-28566.9,-63596.7
2006-03-01T11:07:20.300Z,0.1,11.199,43.249,-13.81,46.761,15046.6,-28566.9,-63596.5
2006-03-01T11:07:20.500Z,0.1,11.595,43.201,-13.417,46.699,15046.1,-28566.8,-63596.3
2006-03-01T11:07:20.700Z,0.1,13,42.378,-14.187,46.542,15045.7,-28566.8,-63596
2006-03-01T11:07:20.900Z,0.1,13.37,41.911,-14.695,46.382,15045.3,-28566.7,-63595.8
2006-03-01T11:07:21.100Z,0.1,12.724,41.705,-14.834,46.057,15044.8,-28566.7,-63595.6
2006-03-01T11:07:21.300Z,0.1,11.728,41.83,-14.275,45.728,15044.4,-28566.7,-63595.4
2006-03-01T11:07:21.500Z,0.1,11.554,43.021,-15.628,47.207,15044,-28566.6,-63595.1
2006-03-01T11:07:21.700Z,0.1,13.195,43.121,-17.473,48.361,15043.6,-28566.6,-63594.9
2006-03-01T11:07:21.900Z,0.1,13.372,44.259,-17.413,49.405,15043.1,-28566.5,-63594.7
2006-03-01T11:07:22.100Z,0.1,13.511,44.106,-16.877,49.119,15042.7,-28566.5,-63594.5
2006-03-01T11:07:22.300Z,0.1,13.197,43.806,-16.293,48.565,15042.3,-28566.4,-63594.2
2006-03-01T11:07:22.500Z,0.1,11.734,44.21,-15.701,48.36,15041.9,-28566.4,-63594
2006-03-01T11:07:22.700Z,0.1,10.448,44.733,-14.66,48.219,15041.4,-28566.4,-63593.8
2006-03-01T11:07:22.900Z,0.1,10.018,45.553,-14.517,48.849,15041,-28566.3,-63593.5
2006-03-01T11:07:23.100Z,0.1,12.192,46.19,-14.487,49.921,15040.6,-28566.3,-63593.3
2006-03-01T11:07:23.300Z,0.1,12.114,46.375,-13.718,49.856,15040.1,-28566.2,-63593.1
2006-03-01T11:07:23.500Z,0.1,12.193,45.435,-13.407,48.916,15039.7,-28566.2,-63592.9
2006-03-01T11:07:23.700Z,0.1,13.434,44.457,-13.056,48.243,15039.3,-28566.1,-63592.6
2006-03-01T11:07:23.900Z,0.1,11.688,43.597,-13.338,47.066,15038.9,-28566.1,-63592.4
2006-03-01T11:07:24.100Z,0.1,11.656,43.401,-13.746,46.994,15038.4,-28566.1,-63592.2
2006-03-01T11:07:24.300Z,0.1,11.692,43.865,-13.672,47.411,15038,-28566,-63592
2006-03-01T11:07:24.500Z,0.1,11.015,43.798,-12.885,46.964,15037.6,-28566,-63591.7
2006-03-01T11:07:24.700Z,0.1,9.968,42.664,-11.466,45.288,15037.2,-28565.9,-63591.5
2006-03-01T11:07:24.900Z,0.1,6.822,44.275,-9.736,45.843,15036.7,-28565.9,-63591.3
2006-03-01T11:07:25.100Z,0.1,8.029,46.374,-10.626,48.249,15036.3,-28565.8,-63591
2006-03-01T11:07:25.300Z,0.1,9.4,45.212,-10.938,47.457,15035.9,-28565.8,-63590.8
2006-03-01T11:07:25.500Z,0.1,10.765,44.671,-12.711,47.675,15035.4,-28565.8,-63590.6
2006-03-01T11:07:25.700Z,0.1,11.018,44.41,-16.757,48.728,15035,-28565.7,-63590.4
2006-03-01T11:07:25.900Z,0.1,10.521,44.629,-16.547,48.747,15034.6,-28565.7,-63590.1
2006-03-01T11:07:26.100Z,0.1,11.453,44.602,-16.148,48.798,15034.2,-28565.6,-63589.9
2006-03-01T11:07:26.300Z,0.1,11.224,44.22,-17.566,48.887,15033.7,-28565.6,-63589.7
2006-03-01T11:07:26.500Z,0.1,9.764,43.7,-18.966,48.628,15033.3,-28565.5,-63589.5
2006-03-01T11:07:26.700Z,0.1,9.576,42.296,-18.598,47.186,15032.9,-28565.5,-63589.2
2006-03-01T11:07:26.900Z,0.1,8.805,41.276,-17.073,45.527,15032.4,-28565.5,-63589
2006-03-01T11:07:27.100Z,0.1,8.881,40.837,-17.924,45.473,15032,-28565.4,-63588.8
2006-03-01T11:07:27.300Z,0.1,8.642,40.988,-17.237,45.297,15031.6,-28565.4,-63588.6
2006-03-01T11:07:27.500Z,0.1,9.504,40.917,-16.397,45.093,15031.2,-28565.3,-63588.3
2006-03-01T11:07:27.700Z,0.1,9.219,40.059,-16.708,44.372,15030.7,-28565.3,-63588.1
2006-03-01T11:07:27.900Z,0.1,8.978,39.46,-17.316,44.017,15030.3,-28565.2,-63587.9
2006-03-01T11:07:28.100Z,0.1,9.204,39.693,-16.976,44.141,15029.9,-28565.2,-63587.6
2006-03-01T11:07:28.300Z,0.1,8.745,39.899,-17.048,44.261,15029.5,-28565.2,-63587.4
2006-03-01T11:07:28.500Z,0.1,8.769,40.793,-17.058,45.078,15029,-28565.1,-63587.2
2006-03-01T11:07:28.700Z,0.1,8.458,41.325,-16.669,45.356,15028.6,-28565.1,-63587
2006-03-01T11:07:28.900Z,0.1,10.457,41.132,-17.791,46.019,15028.2,-28565,-63586.7
2006-03-01T11:07:29.100Z,0.1,11.658,40.352,-17.413,45.468,15027.7,-28565,-63586.5
2006-03-01T11:07:29.300Z,0.1,11.383,39.837,-17.514,44.982,15027.3,-28564.9,-63586.3
2006-03-01T11:07:29.500Z,0.1,11.565,40.55,-16.668,45.342,15026.9,-28564.9,-63586.1
2006-03-01T11:07:29.700Z,0.1,12.211,39.94,-15.203,44.446,15026.5,-28564.8,-63585.8
2006-03-01T11:07:29.900Z,0.1,12.324,40.556,-13.256,44.412,15026,-28564.8,-63585.6
2006-03-01T11:07:30.100Z,0.1,12.395,41.875,-12.582,45.447,15025.6,-28564.8,-63585.4
2006-03-01T11:07:30.300Z,0.1,11.452,42.266,-15.067,46.31,15025.2,-28564.7,-63585.1
2006-03-01T11:07:30.500Z,0.1,9.626,41.708,-17.08,46.086,15024.8,-28564.7,-63584.9
2006-03-01T11:07:30.700Z,0.1,8.683,40.541,-16.59,44.656,15024.3,-28564.6,-63584.7
2006-03-01T11:07:30.900Z,0.1,8.446,40.533,-16.37,44.522,15023.9,-28564.6,-63584.5
2006-03-01T11:07:31.100Z,0.1,8.811,39.363,-16.733,43.67,15023.5,-28564.6,-63584.2
2006-03-01T11:07:31.300Z,0.1,9.164,38.714,-17.001,43.265,15023,-28564.5,-63584
2006-03-01T11:07:31.500Z,0.1,10.512,37.627,-16.38,42.363,15022.6,-28564.5,-63583.8
2006-03-01T11:07:31.700Z,0.1,11.181,38.365,-12.224,41.789,15022.2,-28564.4,-63583.6
2006-03-01T11:07:31.900Z,0.1,11.442,37.078,-9.003,39.834,15021.8,-28564.4,-63583.3
2006-03-01T11:07:32.100Z,0.1,12.114,37.584,-6.429,40.008,15021.3,-28564.3,-63583.1
2006-03-01T11:07:32.300Z,0.1,14.472,37.938,-5.113,40.926,15020.9,-28564.3,-63582.9
2006-03-01T11:07:32.500Z,0.1,16.127,37.458,-3.702,40.95,15020.5,-28564.2,-63582.6
2006-03-01T11:07:32.700Z,0.1,16.838,37.45,-2.788,41.155,15020,-28564.2,-63582.4
2006-03-01T11:07:32.900Z,0.1,18.195,37.668,-1.804,41.871,15019.6,-28564.2,-63582.2
2006-03-01T11:07:33.100Z,0.1,19.146,38.248,-0.499,42.776,15019.2,-28564.1,-63582
2006-03-01T11:07:33.300Z,0.1,19.663,36.597,1.601,41.575,15018.8,-28564.1,-63581.7
2006-03-01T11:07:33.500Z,0.1,21.089,35.947,3.024,41.786,15018.3,-28564,-63581.5
2006-03-01T11:07:33.700Z,0.1,20.873,35.732,4.062,41.58,15017.9,-28564,-63581.3
2006-03-01T11:07:33.900Z,0.1,21.201,34.149,4.072,40.401,15017.5,-28563.9,-63581.1
2006-03-01T11:07:34.100Z,0.1,21.659,34.164,3.167,40.574,15017.1,-28563.9,-63580.8
2006-03-01T11:07:34.300Z,0.1,21.685,34.074,3.69,40.558,15016.6,-28563.9,-63580.6
2006-03-01T11:07:34.500Z,0.1,21.126,33.943,3.358,40.121,15016.2,-28563.8,-63580.4
2006-03-01T11:07:34.700Z,0.1,21.315,33.528,3.338,39.87,15015.8,-28563.8,-63580.2
2006-03-01T11:07:34.900Z,0.1,21.153,33.242,4.049,39.609,15015.3,-28563.7,-63579.9
2006-03-01T11:07:35.100Z,0.1,21.025,32.89,5.184,39.379,15014.9,-28563.7,-63579.7
2006-03-01T11:07:35.300Z,0.1,21.335,33.341,6.009,40.036,15014.5,-28563.6,-63579.5
2006-03-01T11:07:35.500Z,0.1,20.837,33.755,7.085,40.296,15014.1,-28563.6,-63579.2
2006-03-01T11:07:35.700Z,0.1,21.339,32.581,9.076,39.991,15013.6,-28563.6,-63579
2006-03-01T11:07:35.900Z,0.1,21.889,33.071,11.002,41.157,15013.2,-28563.5,-63578.8
2006-03-01T11:07:36.100Z,0.1,22.014,34.123,12.226,42.408,15012.8,-28563.5,-63578.6
2006-03-01T11:07:36.300Z,0.1,22.295,31.73,14.684,41.466,15012.3,-28563.4,-63578.3
2006-03-01T11:07:36.500Z,0.1,22.707,29.686,17.502,41.27,15011.9,-28563.4,-63578.1
2006-03-01T11:07:36.700Z,0.1,23.279,28.874,20.799,42.524,15011.5,-28563.3,-63577.9
2006-03-01T11:07:36.900Z,0.1,23.785,27.832,23.872,43.706,15011.1,-28563.3,-63577.7
2006-03-01T11:07:37.100Z,0.1,23.791,27.263,26.222,44.687,15010.6,-28563.3,-63577.4
2006-03-01T11:07:37.300Z,0.1,22.819,26.25,27.238,44.178,15010.2,-28563.2,-63577.2
2006-03-01T11:07:37.500Z,0.1,20.946,26.003,27.741,43.411,15009.8,-28563.2,-63577
2006-03-01T11:07:37.700Z,0.1,19.479,25.133,25.341,40.661,15009.4,-28563.1,-63576.7
2006-03-01T11:07:37.900Z,0.1,19.409,25.217,22.697,39.086,15008.9,-28563.1,-63576.5
2006-03-01T11:07:38.100Z,0.1,20.949,24.811,20.281,38.286,15008.5,-28563,-63576.3
2006-03-01T11:07:38.300Z,0.1,23.097,24.503,19.529,38.926,15008.1,-28563,-63576.1
2006-03-01T11:07:38.500Z,0.1,24.089,22.873,18.54,38.042,15007.6,-28563,-63575.8
2006-03-01T11:07:38.700Z,0.1,23.559,22.562,17.859,37.189,15007.2,-28562.9,-63575.6
2006-03-01T11:07:38.900Z,0.1,24.663,20.907,17.322,36.68,15006.8,-28562.9,-63575.4
2006-03-01T11:07:39.100Z,0.1,25.6,20.402,17.502,37.121,15006.4,-28562.8,-63575.2
2006-03-01T11:07:39.300Z,0.1,25.909,20.981,18.2,37.983,15005.9,-28562.8,-63574.9
2006-03-01T11:07:39.500Z,0.1,26.742,21.002,19.006,38.954,15005.5,-28562.7,-63574.7
2006-03-01T11:07:39.700Z,0.1,27.752,21.999,19.883,40.613,15005.1,-28562.7,-63574.5
2006-03-01T11:07:39.900Z,0.1,28.005,22.359,20.963,41.517,15004.7,-28562.7,-63574.2
2006-03-01T11:07:40.100Z,0.1,27.58,22.655,21.283,41.556,15004.2,-28562.6,-63574
2006-03-01T11:07:40.300Z,0.1,27.415,23.264,20.93,41.604,15003.8,-28562.6,-63573.8
2006-03-01T11:07:40.500Z,0.1,27.072,23.943,20.484,41.542,15003.4,-28562.5,-63573.6
2006-03-01T11:07:40.700Z,0.1,26.097,24.671,21.165,41.686,15002.9,-28562.5,-63573.3
2006-03-01T11:07:40.900Z,0.1,25.449,24.774,22.235,41.903,15002.5,-28562.4,-63573.1
2006-03-01T11:07:41.100Z,0.1,24.228,24.527,22.748,41.304,15002.1,-28562.4,-63572.9
2006-03-01T11:07:41.300Z,0.1,22.697,24.568,23.753,41.024,15001.7,-28562.4,-63572.7
2006-03-01T11:07:41.500Z,0.1,22.267,24.783,22.937,40.449,15001.2,-28562.3,-63572.4
2006-03-01T11:07:41.700Z,0.1,22.028,25.492,22.531,40.53,15000.8,-28562.3,-63572.2
2006-03-01T11:07:41.900Z,0.1,22.345,26.483,22.838,41.5,15000.4,-28562.2,-63572
2006-03-01T11:07:42.100Z,0.1,22.7,27.214,23.912,42.751,14999.9,-28562.2,-63571.8
2006-03-01T11:07:42.300Z,0.1,22.197,27.242,24.526,42.853,14999.5,-28562.1,-63571.5
2006-03-01T11:07:42.500Z,0.1,22.07,26.869,23.673,42.065,14999.1,-28562.1,-63571.3
2006-03-01T11:07:42.700Z,0.1,21.677,27.22,22.612,41.499,14998.7,-28562.1,-63571.1
2006-03-01T11:07:42.900Z,0.1,21.708,28.135,21.64,41.607,14998.2,-28562,-63570.8
2006-03-01T11:07:43.100Z,0.1,22.134,28.388,21.264,41.808,14997.8,-28562,-63570.6
2006-03-01T11:07:43.300Z,0.1,22.287,28.819,20.658,41.881,14997.4,-28561.9,-63570.4
2006-03-01T11:07:43.500Z,0.1,22.538,29.29,20.09,42.065,14997,-28561.9,-63570.2
2006-03-01T11:07:43.700Z,0.1,22.768,29.563,19.594,42.146,14996.5,-28561.8,-63569.9
2006-03-01T11:07:43.900Z,0.1,22.522,30.105,19.625,42.411,14996.1,-28561.8,-63569.7
2006-03-01T11:07:44.100Z,0.1,22.484,31.153,19.022,42.871,14995.7,-28561.8,-63569.5
2006-03-01T11:07:44.300Z,0.1,22.808,31.557,18.503,43.109,14995.2,-28561.7,-63569.2
2006-03-01T11:07:44.500Z,0.1,22.955,31.861,17.983,43.191,14994.8,-28561.7,-63569
2006-03-01T11:07:44.700Z,0.1,22.691,32.239,17.622,43.182,14994.4,-28561.6,-63568.8
2006-03-01T11:07:44.900Z,0.1,23.057,33.022,17.399,43.873,14994,-28561.6,-63568.6
2006-03-01T11:07:45.100Z,0.1,22.84,34.187,17.272,44.595,14993.5,-28561.5,-63568.3
2006-03-01T11:07:45.300Z,0.1,21.822,34.508,17.377,44.373,14993.1,-28561.5,-63568.1
2006-03-01T11:07:45.500Z,0.1,21.18,34.389,17.643,44.074,14992.7,-28561.5,-63567.9
2006-03-01T11:07:45.700Z,0.1,20.854,34.091,17.88,43.781,14992.2,-28561.4,-63567.7
2006-03-01T11:07:45.900Z,0.1,20.718,34.192,18.173,43.916,14991.8,-28561.4,-63567.4
2006-03-01T11:07:46.100Z,0.1,20.829,34.255,18.858,44.304,14991.4,-28561.3,-63567.2
2006-03-01T11:07:46.300Z,0.1,20.837,34.052,19.093,44.252,14991,-28561.3,-63567
2006-03-01T11:07:46.500Z,0.1,21.149,33.596,18.86,43.951,14990.5,-28561.2,-63566.8
2006-03-01T11:07:46.700Z,0.1,21.739,33.089,18.615,43.75,14990.1,-28561.2,-63566.5
2006-03-01T11:07:46.900Z,0.1,21.859,33.27,18.455,43.878,14989.7,-28561.2,-63566.3
2006-03-01T11:07:47.100Z,0.1,22.4,33.161,17.936,43.853,14989.3,-28561.1,-63566.1
2006-03-01T11:07:47.300Z,0.1,23.199,33.026,17.781,44.103,14988.8,-28561.1,-63565.8
2006-03-01T11:07:47.500Z,0.1,23.255,32.772,18.077,44.063,14988.4,-28561,-63565.6
2006-03-01T11:07:47.700Z,0.1,23.39,32.651,18.352,44.159,14988,-28561,-63565.4
2006-03-01T11:07:47.900Z,0.1,23.534,32.534,18.535,44.225,14987.5,-28560.9,-63565.2
2006-03-01T11:07:48.100Z,0.1,23.768,32.852,18.538,44.585,14987.1,-28560.9,-63564.9
